Date,S&PSEA40INDEX
1/17/2022 0:00,477.82
1/18/2022 0:00,477.99
1/19/2022 0:00,474.02
1/20/2022 0:00,476.16
1/21/2022 0:00,479.01
1/24/2022 0:00,476.04
1/25/2022 0:00,473.28
1/26/2022 0:00,475.79
1/27/2022 0:00,473.71
1/28/2022 0:00,475.25
1/31/2022 0:00,473.04
2/1/2022 0:00,475.25
2/2/2022 0:00,478.83
2/3/2022 0:00,479.44
2/4/2022 0:00,482.9
2/7/2022 0:00,483.73
2/8/2022 0:00,484.9
2/9/2022 0:00,492.42
2/10/2022 0:00,494.31
2/11/2022 0:00,493.47
2/14/2022 0:00,492.86
2/15/2022 0:00,499.39
2/16/2022 0:00,501.29
2/17/2022 0:00,500.95
2/18/2022 0:00,501.35
2/21/2022 0:00,498.35
2/22/2022 0:00,495.34
2/23/2022 0:00,498.05
2/24/2022 0:00,490.59
2/25/2022 0:00,496.45
2/28/2022 0:00,498.89
3/1/2022 0:00,499.87
3/2/2022 0:00,495.69
3/3/2022 0:00,499.17
3/4/2022 0:00,496.79
3/7/2022 0:00,486.6
3/8/2022 0:00,479.95
3/9/2022 0:00,484.15
3/10/2022 0:00,489.32
3/11/2022 0:00,487.88
3/14/2022 0:00,486.7
3/15/2022 0:00,487.84
3/16/2022 0:00,493.09
3/17/2022 0:00,496.61
3/18/2022 0:00,493.03
3/21/2022 0:00,490.04
3/22/2022 0:00,489.35
3/23/2022 0:00,489.78
3/24/2022 0:00,492.87
3/25/2022 0:00,492.2
3/28/2022 0:00,492.5
3/29/2022 0:00,490.42
3/30/2022 0:00,493.79
3/31/2022 0:00,493.96
4/1/2022 0:00,496.19
4/4/2022 0:00,494.51
4/5/2022 0:00,494.66
4/6/2022 0:00,490.71
4/7/2022 0:00,489
4/8/2022 0:00,490.44
4/11/2022 0:00,486.62
4/12/2022 0:00,484.59
4/13/2022 0:00,486.56
4/14/2022 0:00,484.2
4/15/2022 0:00,482.85
4/18/2022 0:00,480.59
4/19/2022 0:00,478.7
4/20/2022 0:00,483.6
4/21/2022 0:00,487.09
4/22/2022 0:00,484.83
4/25/2022 0:00,481.13
4/26/2022 0:00,483.97
4/27/2022 0:00,483
4/28/2022 0:00,484.84
4/29/2022 0:00,484.75
5/2/2022 0:00,484.12
5/3/2022 0:00,483.11
5/4/2022 0:00,484.45
5/5/2022 0:00,484.75
5/6/2022 0:00,478.27
5/9/2022 0:00,462.59
5/10/2022 0:00,463.11
5/11/2022 0:00,461.03
5/12/2022 0:00,451.1
5/13/2022 0:00,449.27
5/16/2022 0:00,450.34
5/17/2022 0:00,455.85
5/18/2022 0:00,459.47
5/19/2022 0:00,454.94
5/20/2022 0:00,459.4
5/23/2022 0:00,458.04
5/24/2022 0:00,457.33
5/25/2022 0:00,456.11
5/26/2022 0:00,457.14
5/27/2022 0:00,466.46
5/30/2022 0:00,468.98
5/31/2022 0:00,475.01
6/1/2022 0:00,471.75
6/2/2022 0:00,466.69
6/3/2022 0:00,468.1
6/6/2022 0:00,465.15
6/7/2022 0:00,460.86
6/8/2022 0:00,462.84
6/9/2022 0:00,460.49
6/10/2022 0:00,452.62
6/13/2022 0:00,445.38
6/14/2022 0:00,447.51
6/15/2022 0:00,442.17
6/16/2022 0:00,445.31
6/17/2022 0:00,439.94
6/20/2022 0:00,438.74
6/21/2022 0:00,440.58
6/22/2022 0:00,433.04
6/23/2022 0:00,432.75
6/24/2022 0:00,435.31
6/27/2022 0:00,435.31
6/28/2022 0:00,439.04
6/29/2022 0:00,435.65
6/30/2022 0:00,430.97
7/1/2022 0:00,429.46
7/4/2022 0:00,424.7
7/5/2022 0:00,426.67
7/6/2022 0:00,424.24
7/7/2022 0:00,422
7/8/2022 0:00,424.33
7/11/2022 0:00,424.6
7/12/2022 0:00,421.24
7/13/2022 0:00,416.51
7/14/2022 0:00,417.11
7/15/2022 0:00,414.48
7/18/2022 0:00,419.68
7/19/2022 0:00,418.84
7/20/2022 0:00,425.26
7/21/2022 0:00,426.1
7/22/2022 0:00,426.61
7/25/2022 0:00,427.32
7/26/2022 0:00,428.29
7/27/2022 0:00,431.83
7/28/2022 0:00,436.65
7/29/2022 0:00,439.61
8/1/2022 0:00,441.56
8/2/2022 0:00,444.02
8/3/2022 0:00,445.29
8/4/2022 0:00,448.24
8/5/2022 0:00,450.72
8/8/2022 0:00,451.04
8/9/2022 0:00,455.27
8/10/2022 0:00,454.07
8/11/2022 0:00,459.58
8/12/2022 0:00,460.95
8/15/2022 0:00,458.32
8/16/2022 0:00,461.24
8/17/2022 0:00,461.48
8/18/2022 0:00,460.9
8/19/2022 0:00,457.88
8/22/2022 0:00,452.59
8/23/2022 0:00,452.04
8/24/2022 0:00,453.16
8/25/2022 0:00,458.13
8/26/2022 0:00,458.51
8/29/2022 0:00,454.28
8/30/2022 0:00,456.74
8/31/2022 0:00,457.83
9/1/2022 0:00,453.65
9/2/2022 0:00,453.9
9/5/2022 0:00,455.52
9/6/2022 0:00,456.51
9/7/2022 0:00,453.85
9/8/2022 0:00,457.36
9/9/2022 0:00,461.58
9/12/2022 0:00,462.46
9/13/2022 0:00,463.12
9/14/2022 0:00,456.06
9/15/2022 0:00,456.1
9/16/2022 0:00,449.42
9/19/2022 0:00,450.57
9/20/2022 0:00,449.9
9/21/2022 0:00,445.89
9/22/2022 0:00,444.55
9/23/2022 0:00,440.23
9/26/2022 0:00,435.93
9/27/2022 0:00,431.24
9/28/2022 0:00,426.28
9/29/2022 0:00,424.73
9/30/2022 0:00,425.97
10/3/2022 0:00,422.22
10/4/2022 0:00,429.07
10/5/2022 0:00,430.89
10/6/2022 0:00,430.92
10/7/2022 0:00,424.33
10/10/2022 0:00,422.6
10/11/2022 0:00,417.57
10/12/2022 0:00,416.31
10/13/2022 0:00,416.02
10/14/2022 0:00,414.06
10/17/2022 0:00,415.24
10/18/2022 0:00,420.31
10/19/2022 0:00,421.4
10/20/2022 0:00,424.82
10/21/2022 0:00,426.22
10/24/2022 0:00,430.39
10/25/2022 0:00,430.06
10/26/2022 0:00,429.51
10/27/2022 0:00,433.43
10/28/2022 0:00,434.16
10/31/2022 0:00,434.67
11/1/2022 0:00,434.88
11/2/2022 0:00,433.66
11/3/2022 0:00,429.99
11/4/2022 0:00,432.03
11/7/2022 0:00,435.68
11/8/2022 0:00,435.33
11/9/2022 0:00,438.65
11/10/2022 0:00,435.26
11/11/2022 0:00,448.03
11/14/2022 0:00,446.93
11/15/2022 0:00,446.15
11/16/2022 0:00,443.64
11/17/2022 0:00,444.16
11/18/2022 0:00,445.53
11/21/2022 0:00,442.57
11/22/2022 0:00,442.72
11/23/2022 0:00,445.43
11/24/2022 0:00,456.36
11/25/2022 0:00,457.59
11/28/2022 0:00,455.92
11/29/2022 0:00,456.91
11/30/2022 0:00,464.51
12/1/2022 0:00,467.86
12/2/2022 0:00,466.24
12/5/2022 0:00,465.62
12/6/2022 0:00,460.93
12/7/2022 0:00,453.71
12/8/2022 0:00,454.02
12/9/2022 0:00,456.26
12/12/2022 0:00,456.11
12/13/2022 0:00,457.25
12/14/2022 0:00,460.6
12/15/2022 0:00,455.89
12/16/2022 0:00,456.06
